participantId,trialId,trialOrder,responseId,parameters,status,rejectReason,rejectTime,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,cleanedDuration,configHash,parameters_condition_chart,parameters_condition_texture
"6d78c17f-d258-4796-bc3f-bc511b4ff87c","description_map","3","","{""condition_chart"":2}","completed","undefined","undefined","100.00","undefined","","undefined","undefined","undefined","undefined","undefined","2025-03-19T12:53:14.790Z","2025-03-19T12:53:44.052Z","29262","29262","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","2","undefined"
"6d78c17f-d258-4796-bc3f-bc511b4ff87c","tutorial_map_icon-geo","4","answer","{""condition_chart"":2,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Get Familiar with the Pattern Design Tool 

 Now you can play with the tool and try each function out. Once you are familiar with the tool, click the **Next** button below.","undefined","[object Object]","undefined","undefined","undefined","2025-03-19T12:53:44.073Z","2025-03-19T12:56:37.073Z","173000","173000","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","2","1"
"6d78c17f-d258-4796-bc3f-bc511b4ff87c","map-icon_icon-geo","5","answer","{""condition_chart"":2,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Now it's your turn to design an effective set of patterns for data visualization.

 Imagine you are asked to create a chart with pattern for a high-resolution e-ink display which can only show black and white content. This map shows the favorite vegetable of the residents of each French department. 

 Please adjust the pattern parameters to create an aesthetically pleasing and readable visualization.

 Please optimize for datasets in general. Click the change data set button to test your design on different random data sets, and click the default data set button to test your design on a default data set.

When you finish designing, click on the **Next** button. There is no time limit for this task. This is the last design task.","get-measurements","[object Object]","undefined","undefined","undefined","2025-03-19T12:56:37.173Z","2025-03-19T13:04:29.832Z","472659","472659","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","2","1"
"6d78c17f-d258-4796-bc3f-bc511b4ff87c","between-two-design","6","","{}","completed","undefined","undefined","100.00","undefined","","undefined","undefined","undefined","undefined","undefined","2025-03-19T13:04:30.368Z","2025-03-19T13:04:37.286Z","6918","6918","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"6d78c17f-d258-4796-bc3f-bc511b4ff87c","map-geo_icon-geo","7","answer","{""condition_chart"":2,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Now it's your turn to design an effective set of patterns for data visualization.

 Imagine you are asked to create a chart with pattern for a high-resolution e-ink display which can only show black and white content. This map shows the favorite vegetable of the residents of each French department. 

 Please adjust the pattern parameters to create an aesthetically pleasing and readable visualization.

 Please optimize for datasets in general. Click the change data set button to test your design on different random data sets, and click the default data set button to test your design on a default data set.

When you finish designing, click on the **Next** button. There is no time limit for this task. This is the last design task.","get-measurements","[object Object]","undefined","undefined","undefined","2025-03-19T13:04:37.569Z","2025-03-19T13:10:07.463Z","329894","329894","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","2","1"
"6d78c17f-d258-4796-bc3f-bc511b4ff87c","question-design-strategies_map_icon-geo","8","design-strategies-goals","{""condition_chart"":2,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Design Strategies 

 You have completed the design of two charts, thanks a lot! Here are your two designs and some questions about your design strategies.","What kind of **goals** did you want to achieve when you designed the representation?","Categories that were mutually exclusive visually. Borders that stand out from the patterns.","undefined","undefined","undefined","2025-03-19T13:10:08.339Z","2025-03-19T13:15:59.113Z","350774","345517","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","2","1"
"6d78c17f-d258-4796-bc3f-bc511b4ff87c","question-design-strategies_map_icon-geo","8","design-strategies-iconic-textures","{""condition_chart"":2,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Design Strategies 

 You have completed the design of two charts, thanks a lot! Here are your two designs and some questions about your design strategies.","When you chose the parameters for the **iconic patterns**, did you use any methods or principles?","Using the zoom and color functions to create darker/lighter patterns; trying to keep some of the iconic pattern shapes recognisable.","undefined","undefined","undefined","2025-03-19T13:10:08.339Z","2025-03-19T13:15:59.113Z","350774","345517","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","2","1"
"6d78c17f-d258-4796-bc3f-bc511b4ff87c","question-design-strategies_map_icon-geo","8","design-strategies-geometric-textures","{""condition_chart"":2,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Design Strategies 

 You have completed the design of two charts, thanks a lot! Here are your two designs and some questions about your design strategies.","When you chose the parameters for the **geometric patterns**, did you use any methods or principles?","The angle of the lines and grids are similar (~45 degree angle). Varied composition pattern (e.g., grids, dots, lines, solids) and light/darkenss.","undefined","undefined","undefined","2025-03-19T13:10:08.339Z","2025-03-19T13:15:59.113Z","350774","345517","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","2","1"
"6d78c17f-d258-4796-bc3f-bc511b4ff87c","question-compare-texture_map_icon-geo","9","compare-texture","{""condition_chart"":2,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Compare Patterns 

 Here are your designs with both the iconic and geometric patterns.","What's your general impression, experience, or take-away about using geometric and iconic patterns for data representation?","I am drawn to the geometric pattern. The iconic pattern is more difficult to read and, if I were to do it again, I would use slimmer borders and give up some of the recognisability of the iconic patterns to improve the aesthetics of the map (zoom more, adjust angles and play with colour to mimic the geometric patterns).","undefined","undefined","undefined","2025-03-19T13:15:59.690Z","2025-03-19T13:18:34.524Z","154834","154834","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","2","1"
"6d78c17f-d258-4796-bc3f-bc511b4ff87c","question-different-chart-geo_map","10","different-chart-geo","{""condition_chart"":2}","completed","undefined","undefined","100.00","undefined","### Geometric Pattern on Different Charts 

 We applied the geometric pattern you designed to a bar chart and a pie chart.","Do you think they still work in this context? Please explain.","Functionally, they're OK.","undefined","undefined","undefined","2025-03-19T13:18:35.101Z","2025-03-19T13:19:13.731Z","38630","38630","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","2","undefined"
"6d78c17f-d258-4796-bc3f-bc511b4ff87c","question-different-chart-icon_map","11","different-chart-icon","{""condition_chart"":2}","completed","undefined","undefined","100.00","undefined","### Iconic Pattern on Different Charts 

 We applied the iconic pattern you designed to a bar chart and a pie chart.","Do you think they still work in this context? Please explain.","Here, I think the borders are too heavy and the loss of the iconic pattern (due to zooming, etc. to make it more geometric--which worked in the map) doesn't work as well. For example, it is better in the bar chart to be able to see the carrots and the tomatoes in the pattern. Whereas, in the map this seemed like too much detail. ","undefined","undefined","undefined","2025-03-19T13:19:14.311Z","2025-03-19T13:21:03.844Z","109533","109533","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","2","undefined"
"89412faa-451d-41f0-8349-40e47f2bba9e","participantTags","null","participantTags","null","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"89412faa-451d-41f0-8349-40e47f2bba9e","welcome","0","","{}","completed","undefined","undefined","100.00","undefined","","undefined","undefined","undefined","undefined","undefined","2025-03-19T17:53:21.272Z","2025-03-19T17:53:39.006Z","17734","17734","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"89412faa-451d-41f0-8349-40e47f2bba9e","consent","1","","{}","completed","undefined","undefined","100.00","undefined","","undefined","undefined","undefined","undefined","undefined","2025-03-19T17:53:39.055Z","2025-03-19T17:53:45.058Z","6003","6003","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"89412faa-451d-41f0-8349-40e47f2bba9e","demographics","2","gender","{}","completed","undefined","undefined","100.00","Basic demographic questions including gender, age, and education","undefined","What is your **gender**?","Man","undefined","undefined","undefined","2025-03-19T17:53:45.115Z","2025-03-19T17:54:20.769Z","35654","35654","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"89412faa-451d-41f0-8349-40e47f2bba9e","demographics","2","gender-other","{}","completed","undefined","undefined","100.00","Basic demographic questions including gender, age, and education","undefined","undefined","","undefined","undefined","undefined","2025-03-19T17:53:45.115Z","2025-03-19T17:54:20.769Z","35654","35654","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"89412faa-451d-41f0-8349-40e47f2bba9e","demographics","2","age","{}","completed","undefined","undefined","100.00","Basic demographic questions including gender, age, and education","undefined","What is your **age**?","25","undefined","0","120","2025-03-19T17:53:45.115Z","2025-03-19T17:54:20.769Z","35654","35654","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"89412faa-451d-41f0-8349-40e47f2bba9e","demographics","2","experience","{}","completed","undefined","undefined","100.00","Basic demographic questions including gender, age, and education","undefined","For how many years have you worked or studied in the field of visualization design?","2","undefined","0","120","2025-03-19T17:53:45.115Z","2025-03-19T17:54:20.769Z","35654","35654","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"89412faa-451d-41f0-8349-40e47f2bba9e","description_bar","3","","{""condition_chart"":0}","completed","undefined","undefined","100.00","undefined","","undefined","undefined","undefined","undefined","undefined","2025-03-19T17:54:20.806Z","2025-03-19T17:54:42.297Z","21491","21491","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","undefined"
"89412faa-451d-41f0-8349-40e47f2bba9e","tutorial_bar_icon-geo","4","answer","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Get Familiar with the Pattern Design Tool 

 Now you can play with the tool and try each function out. Once you are familiar with the tool, click the **Next** button below.","undefined","[object Object]","undefined","undefined","undefined","2025-03-19T17:54:42.336Z","2025-03-19T17:56:43.149Z","120813","120813","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"89412faa-451d-41f0-8349-40e47f2bba9e","bar-icon_icon-geo","5","answer","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Now it's your turn to design an effective set of patterns for data visualization.

 Imagine you are asked to create a chart with pattern for a high-resolution e-ink display which can only show black and white content. This chart shows the result of a survey about people's favourite vegetables. 

 Please adjust the pattern parameters to create an aesthetically pleasing and readable visualization.

 Please optimize for datasets in general. Click the change data set button to test your design on different random data sets, and click the default data set button to test your design on a default data set.

 When you finish designing, click on the **Next** button. There is no time limit for this task, but keep in mind that we will ask you to complete one other design after this one.","get-measurements","[object Object]","undefined","undefined","undefined","2025-03-19T17:56:43.240Z","2025-03-19T18:04:30.608Z","467368","467368","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"89412faa-451d-41f0-8349-40e47f2bba9e","between-two-design","6","","{}","completed","undefined","undefined","100.00","undefined","","undefined","undefined","undefined","undefined","undefined","2025-03-19T18:04:30.956Z","2025-03-19T18:04:35.586Z","4630","4630","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"89412faa-451d-41f0-8349-40e47f2bba9e","bar-geo_icon-geo","7","answer","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Now it's your turn to design an effective set of patterns for data visualization.

 Imagine you are asked to create a chart with pattern for a high-resolution e-ink display which can only show black and white content. This chart shows the result of a survey about people's favourite vegetables. 

 Please adjust the pattern parameters to create an aesthetically pleasing and readable visualization.

 Please optimize for datasets in general. Click the change data set button to test your design on different random data sets, and click the default data set button to test your design on a default data set.

When you finish designing, click on the **Next** button. There is no time limit for this task. This is the last design task.","get-measurements","[object Object]","undefined","undefined","undefined","2025-03-19T18:04:35.687Z","2025-03-19T18:10:52.366Z","376679","376679","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"89412faa-451d-41f0-8349-40e47f2bba9e","question-design-strategies_bar_icon-geo","8","design-strategies-goals","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Design Strategies 

 You have completed the design of two charts, thanks a lot! Here are your two designs and some questions about your design strategies.","What kind of **goals** did you want to achieve when you designed the representation?","The goal was to make an easily differentiable per-bar design. However, while designing I found that the goal for the iconic patterns was moreso to have a visually pleasing centering/formatting for each icon, rather than a more distinct design per bar.","undefined","undefined","undefined","2025-03-19T18:10:52.895Z","2025-03-19T18:18:41.418Z","468523","468523","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"89412faa-451d-41f0-8349-40e47f2bba9e","question-design-strategies_bar_icon-geo","8","design-strategies-iconic-textures","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Design Strategies 

 You have completed the design of two charts, thanks a lot! Here are your two designs and some questions about your design strategies.","When you chose the parameters for the **iconic patterns**, did you use any methods or principles?","For the iconic patterns I focused on getting the most ""clean"" appearance possible; aka, centering a single icon or avoiding edge overlap when possible. Additionally, I tried to make sure the vegetable was in an orientation that made sense (ie no upside down olives). I also chose to use the most simple design for most of the icons in order to avoid visual clutter. ","undefined","undefined","undefined","2025-03-19T18:10:52.895Z","2025-03-19T18:18:41.418Z","468523","468523","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"89412faa-451d-41f0-8349-40e47f2bba9e","question-design-strategies_bar_icon-geo","8","design-strategies-geometric-textures","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Design Strategies 

 You have completed the design of two charts, thanks a lot! Here are your two designs and some questions about your design strategies.","When you chose the parameters for the **geometric patterns**, did you use any methods or principles?","When choosing the parameters for the geometric designs, I wanted to choose an assortment that created the most visual distinction between individual bars, regardless of placement. If the order were changed, the bars should still be distinct from eachother. For the current layout, I focused on making sure that there was never a line pattern next to a line, etc.. When a pattern must be repeated (there's only three after all), I used the different parameters to change the look so that the two repeats would not be too similar. When doing two different lines, I changed the angle and stroke width so that there are two encodings which are different. For the dots, I used dot/circle differentiation as well as density and size. For the grid, I only changed the background color. I experimented with different angles of grid lines, but those did not result in a result which felt different enough at first glance. Finally, the last bar is simply left black.","undefined","undefined","undefined","2025-03-19T18:10:52.895Z","2025-03-19T18:18:41.418Z","468523","468523","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"89412faa-451d-41f0-8349-40e47f2bba9e","question-compare-texture_bar_icon-geo","9","compare-texture","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Compare Patterns 

 Here are your designs with both the iconic and geometric patterns.","What's your general impression, experience, or take-away about using geometric and iconic patterns for data representation?","Generally I would avoid using iconic patterns. They can be messy if not fine-tuned, and they don't lead to any additional insights, while taking away from visual distinction between bars. The geometric data representation is vastly easier to use AND design in my experience.","undefined","undefined","undefined","2025-03-19T18:18:41.956Z","2025-03-19T18:19:54.875Z","72919","72919","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"89412faa-451d-41f0-8349-40e47f2bba9e","question-different-chart-geo_bar","10","different-chart-geo","{""condition_chart"":0}","completed","undefined","undefined","100.00","undefined","### Geometric Pattern on Different Charts 

 We applied the geometric pattern you designed to a pie chart and a map.","Do you think they still work in this context? Please explain.","In the pie chart, the patterns work because there is only one instance of each. When used on a map like the right example, they do not work and become difficult to see. I think part of this is that the individual instances are a lot smaller, so large patterns are not immediately obvious. Also, and probably more importantly, there are so many instances of each pattern that it becomes difficult to draw conclusions.","undefined","undefined","undefined","2025-03-19T18:19:55.369Z","2025-03-19T18:21:24.577Z","89208","89208","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","undefined"
"89412faa-451d-41f0-8349-40e47f2bba9e","question-different-chart-icon_bar","11","different-chart-icon","{""condition_chart"":0}","completed","undefined","undefined","100.00","undefined","### Iconic Pattern on Different Charts 

 We applied the iconic pattern you designed to a pie chart and a map.","Do you think they still work in this context? Please explain.","The pie chart works, but isn't great. Since the density/size is different, it can be a little strange to compare between slices. The map; however, is entirely unusable. You'd need very small icons in order to draw anything meaningful from a given segment.","undefined","undefined","undefined","2025-03-19T18:21:25.112Z","2025-03-19T18:22:42.352Z","77240","77240","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","undefined"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","participantTags","null","participantTags","null","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","welcome","0","","{}","completed","undefined","undefined","100.00","undefined","","undefined","undefined","undefined","undefined","undefined","2025-03-19T19:12:29.636Z","2025-03-19T19:12:57.421Z","27785","27785","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","consent","1","","{}","completed","undefined","undefined","100.00","undefined","","undefined","undefined","undefined","undefined","undefined","2025-03-19T19:12:57.465Z","2025-03-19T19:15:03.325Z","125860","33448","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","demographics","2","gender","{}","completed","undefined","undefined","100.00","Basic demographic questions including gender, age, and education","undefined","What is your **gender**?","Man","undefined","undefined","undefined","2025-03-19T19:15:03.430Z","2025-03-19T19:15:24.677Z","21247","21247","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","demographics","2","gender-other","{}","completed","undefined","undefined","100.00","Basic demographic questions including gender, age, and education","undefined","undefined","","undefined","undefined","undefined","2025-03-19T19:15:03.430Z","2025-03-19T19:15:24.677Z","21247","21247","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","demographics","2","age","{}","completed","undefined","undefined","100.00","Basic demographic questions including gender, age, and education","undefined","What is your **age**?","45","undefined","0","120","2025-03-19T19:15:03.430Z","2025-03-19T19:15:24.677Z","21247","21247","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","demographics","2","experience","{}","completed","undefined","undefined","100.00","Basic demographic questions including gender, age, and education","undefined","For how many years have you worked or studied in the field of visualization design?","1","undefined","0","120","2025-03-19T19:15:03.430Z","2025-03-19T19:15:24.677Z","21247","21247","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","description_bar","3","","{""condition_chart"":0}","completed","undefined","undefined","100.00","undefined","","undefined","undefined","undefined","undefined","undefined","2025-03-19T19:15:24.717Z","2025-03-19T19:15:43.004Z","18287","18287","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","undefined"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","tutorial_bar_icon-geo","4","answer","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Get Familiar with the Pattern Design Tool 

 Now you can play with the tool and try each function out. Once you are familiar with the tool, click the **Next** button below.","undefined","[object Object]","undefined","undefined","undefined","2025-03-19T19:15:43.027Z","2025-03-19T19:17:49.886Z","126859","126859","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","bar-icon_icon-geo","5","answer","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Now it's your turn to design an effective set of patterns for data visualization.

 Imagine you are asked to create a chart with pattern for a high-resolution e-ink display which can only show black and white content. This chart shows the result of a survey about people's favourite vegetables. 

 Please adjust the pattern parameters to create an aesthetically pleasing and readable visualization.

 Please optimize for datasets in general. Click the change data set button to test your design on different random data sets, and click the default data set button to test your design on a default data set.

 When you finish designing, click on the **Next** button. There is no time limit for this task, but keep in mind that we will ask you to complete one other design after this one.","get-measurements","[object Object]","undefined","undefined","undefined","2025-03-19T19:17:49.973Z","2025-03-19T19:22:01.476Z","251503","251503","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","between-two-design","6","","{}","completed","undefined","undefined","100.00","undefined","","undefined","undefined","undefined","undefined","undefined","2025-03-19T19:22:01.631Z","2025-03-19T19:22:07.333Z","5702","5702","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","bar-geo_icon-geo","7","answer","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Now it's your turn to design an effective set of patterns for data visualization.

 Imagine you are asked to create a chart with pattern for a high-resolution e-ink display which can only show black and white content. This chart shows the result of a survey about people's favourite vegetables. 

 Please adjust the pattern parameters to create an aesthetically pleasing and readable visualization.

 Please optimize for datasets in general. Click the change data set button to test your design on different random data sets, and click the default data set button to test your design on a default data set.

When you finish designing, click on the **Next** button. There is no time limit for this task. This is the last design task.","get-measurements","[object Object]","undefined","undefined","undefined","2025-03-19T19:22:07.383Z","2025-03-19T19:26:17.435Z","250052","250052","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","question-design-strategies_bar_icon-geo","8","design-strategies-goals","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Design Strategies 

 You have completed the design of two charts, thanks a lot! Here are your two designs and some questions about your design strategies.","What kind of **goals** did you want to achieve when you designed the representation?","I wanted to make sure that each bar was visually distinguishable from the other bars. I also tried to limit making any particular bar stand out.","undefined","undefined","undefined","2025-03-19T19:26:17.722Z","2025-03-19T19:30:56.140Z","278418","278418","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","question-design-strategies_bar_icon-geo","8","design-strategies-iconic-textures","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Design Strategies 

 You have completed the design of two charts, thanks a lot! Here are your two designs and some questions about your design strategies.","When you chose the parameters for the **iconic patterns**, did you use any methods or principles?","I mostly tried to keep the aesthetics from one bar to the next given that the icons already had significant descriptive value.","undefined","undefined","undefined","2025-03-19T19:26:17.722Z","2025-03-19T19:30:56.140Z","278418","278418","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","question-design-strategies_bar_icon-geo","8","design-strategies-geometric-textures","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Design Strategies 

 You have completed the design of two charts, thanks a lot! Here are your two designs and some questions about your design strategies.","When you chose the parameters for the **geometric patterns**, did you use any methods or principles?","I followed a line/dot/grid pattern to make sure that no two adjacent bars used the same basic type of geometric pattern. I made sure that even those bars that used the same underlying geometric pattern were visually distinct, using rotation and spacing to help make them look different. I tried to keep the inking, particularly the line widths, of the patterns look similar. ","undefined","undefined","undefined","2025-03-19T19:26:17.722Z","2025-03-19T19:30:56.140Z","278418","278418","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","question-compare-texture_bar_icon-geo","9","compare-texture","{""condition_chart"":0,""condition_texture"":1}","completed","undefined","undefined","100.00","undefined","### Compare Patterns 

 Here are your designs with both the iconic and geometric patterns.","What's your general impression, experience, or take-away about using geometric and iconic patterns for data representation?","The iconic patterns are more effective at communicating meaning than the geometric patterns, which are too abstract.","undefined","undefined","undefined","2025-03-19T19:30:56.429Z","2025-03-19T19:31:32.600Z","36171","36171","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","1"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","question-different-chart-geo_bar","10","different-chart-geo","{""condition_chart"":0}","completed","undefined","undefined","100.00","undefined","### Geometric Pattern on Different Charts 

 We applied the geometric pattern you designed to a pie chart and a map.","Do you think they still work in this context? Please explain.","They celery and mushroom patterns are a little too closely related. The spacing in the tomato pattern is also too large. Even without some tweaks to these patterns, as long as there are labels, I can identify the vegetable for each region of the map.","undefined","undefined","undefined","2025-03-19T19:31:32.904Z","2025-03-19T19:33:38.292Z","125388","125388","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","undefined"
"8fb95e0a-c455-42e5-8048-b28dc7b56230","question-different-chart-icon_bar","11","different-chart-icon","{""condition_chart"":0}","completed","undefined","undefined","100.00","undefined","### Iconic Pattern on Different Charts 

 We applied the iconic pattern you designed to a pie chart and a map.","Do you think they still work in this context? Please explain.","The pie chart is fine, but the icons are too spaced out and big for the map.","undefined","undefined","undefined","2025-03-19T19:33:38.618Z","2025-03-19T19:34:24.032Z","45414","45414","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","0","undefined"
"937ff227-78d8-4cc0-bfe2-a46aaaf840b3","participantTags","null","participantTags","null","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"937ff227-78d8-4cc0-bfe2-a46aaaf840b3","welcome","0","","{}","completed","undefined","undefined","100.00","undefined","","undefined","undefined","undefined","undefined","undefined","2025-03-18T10:04:52.937Z","2025-03-18T10:05:03.825Z","10888","10888","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"937ff227-78d8-4cc0-bfe2-a46aaaf840b3","consent","1","","{}","completed","undefined","undefined","100.00","undefined","","undefined","undefined","undefined","undefined","undefined","2025-03-18T10:05:03.871Z","2025-03-18T10:06:04.508Z","60637","51335","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"937ff227-78d8-4cc0-bfe2-a46aaaf840b3","demographics","2","gender","{}","completed","undefined","undefined","100.00","Basic demographic questions including gender, age, and education","undefined","What is your **gender**?","Man","undefined","undefined","undefined","2025-03-18T10:06:04.569Z","2025-03-18T10:06:16.958Z","12389","12389","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"937ff227-78d8-4cc0-bfe2-a46aaaf840b3","demographics","2","gender-other","{}","completed","undefined","undefined","100.00","Basic demographic questions including gender, age, and education","undefined","undefined","","undefined","undefined","undefined","2025-03-18T10:06:04.569Z","2025-03-18T10:06:16.958Z","12389","12389","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
"937ff227-78d8-4cc0-bfe2-a46aaaf840b3","demographics","2","age","{}","completed","undefined","undefined","100.00","Basic demographic questions including gender, age, and education","undefined","What is your **age**?","34","undefined","0","120","2025-03-18T10:06:04.569Z","2025-03-18T10:06:16.958Z","12389","12389","5ff979810aa37f311193ed43e42300a77f76c167a51b01fb9e4c09da92a39a89","undefined","undefined"
